,0,1,2,3,4,5,6,7,8,9
25,0.07,0.02,0.22,0.0,0.21,0.24,0.13,0.04,0.04,0.03
26,0.1,0.0,0.13,0.0,0.07,0.3,0.16,0.03,0.1,0.11
27,0.22,0.01,0.14,0.0,0.03,0.16,0.15,0.09,0.13,0.07
28,0.12,0.02,0.39,0.01,0.03,0.2,0.05,0.06,0.02,0.1
29,0.02,0.01,0.13,0.01,0.1,0.5,0.04,0.01,0.02,0.16
30,0.15,0.0,0.08,0.02,0.0,0.07,0.27,0.22,0.16,0.03
31,0.0,0.0,0.24351298701298693,0.0,0.0,0.09152453102453101,0.43420310245310245,0.1562943722943722,0.0,0.0744650072150072
32,0.0,0.0,0.3,0.0,0.17,0.32,0.06,0.03,0.01,0.11
33,0.13,0.01,0.27,0.01,0.09,0.31,0.03,0.01,0.04,0.1
34,0.04,0.0,0.1,0.03,0.07,0.29,0.1,0.0,0.0,0.37
35,0.05,0.0,0.09,0.0,0.13,0.25,0.25,0.06,0.05,0.12
36,0.0,0.0,0.1775079365079365,0.01,0.30905158730158727,0.2651071428571429,0.0,0.0,0.0,0.2383333333333333
37,0.0,0.0,0.16,0.0,0.0,0.06,0.0,0.0,0.03,0.75
38,0.01,0.02,0.22,0.09,0.14,0.21,0.11,0.0,0.06,0.14
39,0.37,0.02,0.07,0.0,0.0,0.07,0.22,0.08,0.16,0.01
40,0.02,0.01,0.21,0.01,0.04533333333333333,0.1746666666666667,0.01,0.02,0.02,0.48
41,0.08,0.01,0.15,0.02,0.16,0.22,0.1,0.07,0.11,0.08
42,0.06,0.0,0.23,0.02,0.06,0.23,0.2,0.05,0.04,0.11
43,0.02,0.03,0.47,0.13,0.08,0.13,0.04,0.0,0.06,0.04
44,0.03,0.0,0.07,0.0,0.05,0.21,0.03,0.4,0.05,0.16
45,0.0,0.003327485380116959,0.0,0.004392328861369109,0.9134778121775027,0.040540075679394556,0.03,0.0,0.0,0.008262297901616786
46,0.11,0.02,0.125,0.01,0.13166666666666665,0.5233333333333333,0.01,0.01,0.02,0.04
47,0.0,0.01,0.18,0.04,0.14,0.53,0.01,0.01,0.0,0.08
48,0.05,0.03,0.01,0.03,0.05,0.7606666666666666,0.01,0.0,0.02,0.03933333333333334
49,0.0,0.0,0.2,0.13,0.16,0.35,0.08,0.0,0.01,0.07
50,0.0,0.13,0.02,0.08,0.13,0.52,0.0,0.0,0.0,0.12
51,0.02,0.05,0.14,0.0,0.41,0.31,0.0,0.02,0.01,0.04
52,0.09,0.0,0.05,0.0,0.11,0.07,0.11,0.52,0.02,0.03
53,0.0,0.029115079365079365,0.04,0.02224206349206349,0.2489166666666667,0.02,0.0,0.6197261904761905,0.0,0.02
54,0.02,0.0,0.05,0.42,0.21,0.19,0.0,0.01,0.07,0.03
55,0.01,0.2,0.1,0.04,0.23,0.14,0.0,0.08,0.07,0.13
56,0.08,0.01,0.17,0.0,0.11,0.32,0.16,0.01,0.03,0.11
57,0.0,0.0,0.17,0.19,0.18983333333333335,0.31016666666666665,0.0,0.0,0.0,0.14
58,0.0,0.052333333333333336,0.04,0.0075,0.24016666666666667,0.45,0.0,0.0,0.0,0.21
59,0.0,0.14315021090021088,0.47692673992673973,0.0,0.0,0.185795288045288,0.0,0.0,0.0,0.19412776112776103
60,0.04,0.0,0.27,0.03,0.06,0.44,0.08,0.0,0.01,0.07
61,0.03,0.0,0.05,0.0,0.13,0.67,0.02,0.0,0.03,0.07
62,0.0,0.07714616132921086,0.05569412102345539,0.034538313982199434,0.7520204284020072,0.03808902831774348,0.0,0.03751194694538348,0.0,0.005
63,0.04,0.02,0.13,0.0,0.04,0.32,0.14,0.02,0.06,0.23
64,0.16,0.0,0.2,0.02,0.03,0.12,0.22,0.06,0.13,0.06
65,0.06,0.02,0.08,0.04,0.18,0.42,0.08,0.01,0.02,0.09
66,0.0,0.1982164224664224,0.0,0.0,0.6121724664224663,0.18961111111111106,0.0,0.0,0.0,0.0
67,0.056516594516594514,0.0,0.0808982683982684,0.0,0.5600818903318904,0.02,0.07267604617604617,0.06,0.09,0.059827200577200576
68,0.12,0.0,0.3,0.0,0.13,0.19,0.03,0.05,0.05,0.13
69,0.05,0.0,0.06,0.0018181818181818182,0.1729220779220779,0.3,0.12090909090909091,0.09,0.11253246753246753,0.09181818181818181
70,0.1,0.0,0.07,0.0,0.03,0.23,0.02,0.39,0.06,0.1
71,0.07,0.02,0.17,0.06,0.11,0.3,0.16,0.04,0.02,0.05
72,0.06442239430613707,0.1295325505302891,0.0,0.0,0.4730141155605584,0.18519814031807566,0.07110975525486558,0.0,0.07672304403007386,0.0
73,0.04,0.0,0.27,0.02,0.11,0.33,0.12,0.02,0.02,0.07
74,0.08,0.04,0.16,0.0,0.14,0.23,0.12,0.12,0.07,0.04
75,0.0,0.0,0.11,0.06,0.0,0.08,0.67,0.0,0.07,0.01
76,0.15,0.0,0.25,0.01,0.05,0.27,0.06,0.0,0.04,0.17
77,0.0,0.142433183775289,0.2003892934550829,0.0,0.22040052199262722,0.07677700077700077,0.11,0.0,0.25,0.0
78,0.01,0.0,0.07,0.0,0.292893386025739,0.3830427905427905,0.15,0.0,0.02,0.07406382343147049
79,0.02,0.07,0.11,0.19,0.11,0.15,0.06,0.12,0.05,0.12
80,0.0,0.01,0.2,0.01,0.4,0.15,0.05,0.0,0.14,0.04
81,0.01,0.02,0.18,0.14,0.28,0.32,0.0,0.0,0.0,0.05
82,0.14,0.01,0.09,0.0,0.01,0.05,0.05,0.61,0.01,0.03
83,0.36,0.02,0.16,0.03,0.02,0.32,0.05,0.0,0.0,0.04
84,0.05,0.0,0.17,0.0,0.07,0.33,0.13,0.03,0.04,0.18
85,0.08089285714285714,0.0,0.22,0.01,0.27609523809523806,0.15,0.04,0.0,0.22301190476190477,0.0
86,0.09,0.07,0.05,0.02,0.16,0.33,0.1,0.07,0.09,0.02
87,0.06,0.13,0.13,0.11,0.11,0.29,0.01,0.03,0.07,0.06
88,0.03,0.03,0.16416666666666666,0.07,0.32,0.17,0.09583333333333334,0.01,0.02,0.09
89,0.12,0.01,0.25,0.01,0.08,0.1,0.15,0.1,0.01,0.17
90,0.09,0.0,0.18,0.0,0.05,0.29,0.18,0.03,0.1,0.08
91,0.07,0.025,0.02,0.01,0.3,0.125,0.35,0.01,0.01,0.08
92,0.0,0.11,0.0,0.0,0.590466144966145,0.1492990342990343,0.09,0.0,0.0,0.06023482073482073
93,0.12,0.0,0.2,0.02,0.1,0.3,0.06,0.03,0.05,0.12
94,0.02,0.02,0.22,0.03,0.12,0.18,0.15,0.01,0.14,0.11
95,0.07,0.01,0.07,0.02,0.01,0.4675,0.05,0.07,0.1425,0.09
96,0.02,0.0,0.13,0.01,0.495,0.265,0.0,0.0,0.0,0.08
97,0.06,0.01,0.28,0.01,0.03,0.24,0.05,0.23,0.01,0.08
98,0.0,0.05,0.07,0.11,0.59,0.1,0.02,0.02,0.0,0.04
99,0.08,0.0,0.23,0.01,0.12,0.37,0.01,0.04,0.03,0.11
100,0.01,0.05,0.40833333333333327,0.03,0.1,0.19166666666666665,0.03,0.02,0.05,0.11
101,0.01,0.10933333333333334,0.02,0.4225,0.37733333333333335,0.0475,0.0,0.0,0.01,0.003333333333333333
102,0.06266666666666666,0.0,0.045,0.0,0.05,0.385,0.02,0.0,0.005,0.4323333333333333
103,0.0,0.0,0.48914682539682536,0.0,0.4908531746031747,0.01,0.01,0.0,0.0,0.0
104,0.0,0.03,0.2,0.02,0.06,0.34,0.15,0.0,0.07,0.13
105,0.09,0.01,0.02,0.02,0.0,0.06,0.44,0.08,0.24,0.04
106,0.01,0.26,0.12,0.05,0.26,0.16,0.0,0.0,0.11,0.03
107,0.005,0.27004761904761904,0.01125,0.00875,0.35371428571428565,0.005,0.0,0.0,0.32207142857142856,0.024166666666666666
108,0.05,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.04,0.87
109,0.01,0.02,0.1,0.04,0.29,0.38,0.0,0.0,0.05,0.11
110,0.02,0.0,0.2,0.0,0.15,0.55,0.03,0.0,0.0,0.05
111,0.03166666666666666,0.04,0.5233333333333333,0.02,0.11,0.155,0.05,0.01,0.01,0.05
112,0.0,0.4268617354867355,0.0,0.024987552480199543,0.4241987424340366,0.0673261126128773,0.0,0.0,0.02946571728924671,0.027160139696904402
113,0.011809523809523808,0.42224206349206356,0.0,0.04,0.35725396825396827,0.03369444444444445,0.0,0.01,0.0,0.125
114,0.13,0.0,0.18,0.05,0.16,0.24,0.07,0.02,0.04,0.11
115,0.03,0.02,0.14,0.0,0.36,0.2,0.0,0.0,0.09,0.16
116,0.1,0.0,0.3,0.1,0.04,0.1,0.14,0.05,0.08,0.09
117,0.18,0.11,0.12,0.05,0.04,0.29,0.05,0.04,0.0,0.12
118,0.01,0.02,0.05,0.06,0.25,0.39,0.0,0.01,0.02,0.19
119,0.0,0.01,0.15,0.0,0.19,0.54,0.03,0.0,0.0,0.08
120,0.0,0.0,0.0,0.0,0.6535476190476192,0.2864523809523809,0.04,0.0,0.0,0.02
121,0.02,0.0,0.35,0.01,0.07,0.31,0.03,0.03,0.04,0.14
122,0.18,0.0,0.02,0.0,0.0,0.06,0.18,0.37,0.16,0.03
123,0.17,0.0,0.08,0.0,0.04,0.13,0.24,0.09,0.18,0.07
124,0.13491494616494612,0.10921373071373072,0.0920972360972361,0.052926101676101685,0.19817696192696188,0.23,0.01,0.0,0.17267102342102342,0.0
125,0.01,0.03,0.08,0.15,0.16,0.35,0.02,0.04,0.05,0.11
126,0.0,0.04,0.040523809523809524,0.0,0.10278571428571429,0.6044206349206349,0.0,0.020785714285714286,0.07,0.12148412698412699
127,0.01,0.01,0.07166666666666666,0.02,0.11,0.38833333333333336,0.1,0.18,0.02,0.09
128,0.15,0.01,0.07,0.01,0.05,0.14,0.27,0.07,0.16,0.07
129,0.03,0.02,0.18,0.05,0.2,0.48,0.0,0.0,0.0,0.04
130,0.02,0.23,0.06,0.02,0.29,0.31,0.02,0.0,0.03,0.02
131,0.19666666666666666,0.18,0.02,0.02,0.51,0.03,0.0,0.0,0.03333333333333333,0.01
132,0.04,0.01,0.39,0.0,0.01,0.05,0.05,0.0,0.06,0.39
133,0.04,0.02,0.19,0.0,0.06,0.49,0.05,0.0,0.03,0.12
134,0.07,0.04,0.1,0.08,0.08,0.4,0.04,0.07,0.03,0.09
135,0.24,0.0,0.17,0.01,0.01,0.16,0.09,0.15,0.11,0.06
136,0.06442239430613707,0.1295325505302891,0.0,0.0,0.4730141155605584,0.18519814031807566,0.07110975525486558,0.0,0.07672304403007386,0.0
137,0.02,0.08,0.05,0.07,0.3,0.22,0.02,0.0,0.21,0.03
138,0.02,0.06,0.12,0.02,0.1,0.4,0.12,0.05,0.02,0.09
139,0.10583333333333332,0.16,0.11,0.02,0.17,0.3141666666666667,0.05,0.0,0.0,0.07
140,0.03,0.11,0.24,0.04,0.11,0.38,0.04,0.02,0.02,0.01
141,0.07,0.0,0.13,0.02,0.05,0.58,0.03,0.0,0.03,0.09
142,0.05,0.03,0.11,0.05,0.2,0.37,0.01,0.0,0.1,0.08
143,0.01,0.0,0.11,0.1,0.24,0.35,0.03,0.01,0.04,0.11
144,0.01,0.01,0.2,0.01,0.08,0.35,0.16,0.03,0.08,0.07
145,0.12,0.01,0.2,0.0,0.03,0.15,0.14,0.04,0.19,0.12
146,0.0,0.0,0.527797619047619,0.0,0.31830952380952376,0.006666666666666666,0.0,0.03,0.0,0.11722619047619048
147,0.01,0.16,0.17,0.05,0.07,0.29,0.04,0.01,0.07,0.13
148,0.18,0.0,0.19,0.01,0.05,0.22,0.13,0.07,0.07,0.08
149,0.0,0.01,0.26,0.0,0.31,0.29,0.0,0.0,0.01,0.12
150,0.02,0.05,0.08,0.0,0.06,0.57,0.04,0.0,0.01,0.17
151,0.07,0.0,0.3,0.02,0.07,0.19,0.12,0.03,0.12,0.08
152,0.12,0.0,0.35,0.0,0.1,0.04,0.05,0.02,0.15,0.17
153,0.08,0.0,0.16,0.02,0.03,0.21,0.05,0.06,0.12,0.27
154,0.03,0.0,0.13,0.16,0.01,0.51,0.08,0.06,0.02,0.0
155,0.05,0.18,0.05,0.0,0.02,0.29,0.02,0.06,0.01,0.32
156,0.16,0.0,0.08,0.02,0.03,0.09,0.39,0.01,0.17,0.05
157,0.0,0.23679739541504236,0.23499509640686117,0.0,0.005,0.4237742845389906,0.0,0.0,0.09943322363910598,0.0
158,0.04,0.01,0.13,0.01,0.04,0.21,0.4,0.04,0.08,0.04
159,0.06,0.0,0.21,0.01,0.11,0.25,0.07,0.11,0.08,0.1
160,0.23,0.0,0.12,0.0,0.01,0.22,0.19,0.09,0.11,0.03
161,0.0,0.05,0.13,0.01,0.33,0.28,0.06,0.06,0.06,0.02
162,0.05,0.04,0.04,0.3,0.08,0.32,0.01,0.01,0.03,0.12
163,0.09,0.01,0.22,0.0,0.07,0.23,0.11,0.05,0.08,0.14
164,0.18,0.0,0.09,0.02,0.01,0.18,0.07,0.29,0.06,0.1
165,0.11,0.01,0.13,0.03,0.04,0.2,0.12,0.18,0.11,0.07
166,0.05,0.05,0.36,0.01,0.03,0.06,0.19,0.04,0.06,0.15
167,0.01,0.0,0.2,0.0,0.16,0.3,0.03,0.02,0.03,0.25
168,0.0,0.0025,0.35638888888888887,0.005,0.3111111111111111,0.15,0.04,0.11,0.005,0.02
169,0.0,0.17657292707292704,0.09925480075480074,0.03,0.19,0.09258680208680209,0.11,0.1815854700854701,0.11,0.01
170,0.19,0.0,0.09,0.0,0.0,0.11,0.25,0.07,0.19,0.1
171,0.13,0.0,0.17,0.01,0.07,0.4,0.14,0.01,0.01,0.06
172,0.06,0.0,0.13,0.0,0.02,0.19,0.4,0.05,0.09,0.06
173,0.0,0.0,0.22,0.0,0.05533333333333333,0.5846666666666666,0.08,0.02,0.01,0.03
174,0.3,0.07,0.11,0.02,0.13,0.19,0.02,0.0,0.06,0.1
175,0.07,0.0,0.07,0.01,0.11,0.47,0.05,0.02,0.01,0.19
176,0.08,0.0,0.26,0.0,0.08,0.36,0.08,0.0,0.09,0.05
177,0.01,0.0,0.10730952380952381,0.0,0.10483333333333335,0.5678571428571428,0.0,0.0,0.0,0.21
178,0.15,0.0,0.33,0.0,0.13,0.21,0.14,0.01,0.03,0.0
179,0.01,0.02,0.21,0.01,0.04,0.48,0.08,0.01,0.06,0.08
180,0.07,0.0,0.18,0.0,0.03,0.27,0.24,0.11,0.03,0.07
181,0.0,0.0,0.11,0.0,0.3,0.22,0.0,0.0,0.36,0.01
182,0.0,0.0,0.2986666666666666,0.0,0.15366666666666667,0.33,0.1,0.11766666666666667,0.0,0.0
183,0.06,0.04,0.16,0.0,0.1,0.39,0.08,0.03,0.05,0.09
184,0.0,0.0,0.0,0.0,0.8071702382584733,0.17,0.0,0.0,0.022829761741526445,0.0
185,0.05,0.02,0.31,0.01,0.11,0.32,0.02,0.03,0.02,0.11
186,0.1,0.02,0.08,0.1,0.16,0.37,0.09,0.01,0.03,0.04
187,0.04,0.04,0.44,0.0,0.1,0.25,0.02,0.01,0.01,0.09
188,0.18,0.0,0.19,0.03,0.04,0.2,0.12,0.02,0.16,0.06
189,0.08,0.0,0.36,0.04,0.02,0.18,0.12,0.08,0.04,0.08
190,0.05333333333333334,0.04,0.16,0.08,0.21,0.38666666666666666,0.02,0.03,0.01,0.01
191,0.04,0.1,0.15,0.02,0.21,0.39,0.02,0.0,0.0,0.07
192,0.06,0.01,0.23,0.0,0.08,0.22,0.03,0.0,0.02,0.35
193,0.28,0.0,0.16,0.01,0.02,0.18,0.1,0.05,0.11,0.09
194,0.02,0.0,0.24,0.05,0.13,0.37,0.06,0.02,0.03,0.08
195,0.0,0.0015384615384615385,0.041111111111111105,0.09188034188034187,0.8438461538461539,0.015213675213675212,0.003333333333333333,0.0,0.0015384615384615385,0.0015384615384615385
196,0.13,0.0,0.16,0.04,0.04,0.31,0.1,0.09,0.09,0.04
197,0.12,0.0,0.43,0.0,0.06,0.19,0.09,0.02,0.05,0.04
198,0.06,0.03,0.29,0.04,0.04,0.17,0.09,0.04,0.12,0.12
199,0.16,0.0,0.11,0.0,0.01,0.11,0.16,0.13,0.22,0.1
200,0.02,0.02,0.07166666666666667,0.05,0.35,0.23833333333333337,0.01,0.03,0.08,0.13
201,0.12,0.04,0.12,0.0,0.04,0.34,0.1,0.04,0.1,0.1
202,0.03,0.01,0.03,0.09,0.43,0.24,0.04,0.06,0.02,0.05
203,0.15,0.11,0.23,0.01,0.26,0.18,0.0,0.0,0.015,0.045
204,0.0,0.0,0.13151190476190477,0.02,0.7584880952380952,0.08,0.0,0.0,0.01,0.0
205,0.19,0.0,0.13,0.0,0.01,0.22,0.14,0.07,0.19,0.05
206,0.01,0.0,0.06,0.0,0.05,0.19,0.14,0.39,0.03,0.13
207,0.0,0.01,0.0,0.01,0.5268809523809524,0.21147619047619048,0.0,0.0,0.01,0.23164285714285715
208,0.013333333333333332,0.01,0.07,0.0,0.15,0.32,0.18,0.01,0.21,0.03666666666666667
209,0.02,0.0075,0.0275,0.0,0.5,0.2825,0.04,0.02,0.0425,0.06
210,0.15,0.03,0.06,0.02,0.1,0.26,0.03,0.05,0.11,0.19
211,0.05802380952380952,0.03,0.09,0.08,0.5006666666666666,0.19671428571428567,0.0,0.0,0.0,0.0445952380952381
212,0.1,0.0,0.3631190476190476,0.01,0.005,0.09666666666666666,0.02,0.01,0.2618809523809523,0.13333333333333333
213,0.18,0.0,0.25,0.03,0.03,0.15,0.12,0.08,0.11,0.05
214,0.01,0.0,0.22,0.03,0.335,0.0325,0.0,0.0,0.0,0.3725
215,0.07,0.02,0.28,0.03,0.16,0.3,0.03,0.03,0.02,0.06
216,0.0,0.05831725259044209,0.01,0.06560877233884704,0.5697810574276384,0.1691331698371474,0.0,0.0,0.0,0.1271597478059249
217,0.03,0.01,0.23,0.0,0.13,0.2,0.2,0.0,0.07,0.13
218,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.0,0.0,0.01
219,0.0,0.02,0.27,0.0,0.2,0.33,0.08,0.0,0.03,0.07
220,0.01,0.09,0.24342063492063493,0.0,0.15,0.1865793650793651,0.03,0.04,0.14,0.11
221,0.0425,0.0,0.03,0.0,0.0275,0.5531666666666666,0.0,0.03,0.05,0.2668333333333333
222,0.08,0.04,0.15,0.0,0.04,0.17,0.15,0.09,0.08,0.2
223,0.17,0.0,0.51,0.01,0.15,0.06916666666666665,0.01,0.01,0.04583333333333333,0.025
224,0.05,0.12,0.33,0.11,0.06,0.3,0.0,0.02,0.0,0.01
225,0.05,0.02,0.15,0.07,0.09,0.37,0.05,0.01,0.02,0.17
226,0.0,0.04,0.08,0.16,0.1695050505050505,0.2752272727272727,0.0,0.014929292929292928,0.0,0.2603383838383838
227,0.02,0.04,0.08,0.02,0.28,0.22,0.16,0.04,0.05,0.09
228,0.26,0.02,0.16,0.02,0.05,0.23,0.12,0.02,0.05,0.07
229,0.0,0.0,0.0,0.0,0.33732972582972565,0.35866991341991344,0.0,0.0,0.0,0.30400036075036047
230,0.01,0.04,0.17,0.04,0.06,0.31,0.06,0.02,0.02,0.27
231,0.3,0.01,0.06666666666666667,0.01,0.03,0.06333333333333334,0.01,0.12,0.3,0.09
232,0.02,0.07,0.28,0.03,0.13,0.22,0.07,0.0,0.03,0.15
233,0.0,0.07,0.25,0.02,0.08,0.45,0.04,0.03,0.01,0.05
234,0.21,0.0,0.11,0.0,0.01,0.07,0.23,0.14,0.14,0.09
235,0.05,0.06,0.13,0.05,0.23,0.27,0.07,0.0,0.07,0.07
236,0.08,0.0,0.15,0.0,0.17,0.41,0.03,0.0,0.02,0.14
237,0.0,0.0,0.0,0.0,0.33732972582972565,0.35866991341991344,0.0,0.0,0.0,0.30400036075036047
238,0.34,0.03,0.16,0.01,0.18,0.08,0.09,0.01,0.03,0.07
239,0.1,0.0,0.13,0.04,0.04,0.26,0.26,0.0,0.11,0.06
240,0.1,0.0,0.19,0.0,0.12,0.16,0.1,0.06,0.07,0.2
241,0.1,0.02,0.15,0.03,0.06,0.29,0.19,0.04,0.07,0.05
242,0.08,0.0,0.25,0.0,0.04,0.45,0.03,0.04,0.05,0.06
243,0.0,0.57,0.07,0.13,0.06,0.08,0.02,0.02,0.0,0.05
244,0.025,0.04,0.07,0.01,0.42,0.305,0.01,0.01,0.0,0.11
245,0.0,0.02,0.0,0.11599999999999998,0.7915000000000001,0.06250000000000001,0.0,0.0,0.0,0.01
246,0.05,0.0,0.2,0.0,0.14,0.39,0.1,0.02,0.02,0.08
247,0.0,0.0,0.21,0.01,0.03,0.38,0.06,0.0,0.18,0.13
248,0.07,0.11,0.05,0.05,0.37,0.13,0.04,0.03,0.01,0.14
249,0.14,0.0,0.09,0.0,0.11083333333333333,0.25,0.09,0.01,0.23916666666666664,0.07
250,0.16,0.0,0.08,0.0,0.0,0.09,0.35,0.08,0.15,0.09
251,0.12,0.0,0.09,0.0,0.01,0.13,0.47,0.06,0.08,0.04
252,0.08,0.01,0.18,0.01,0.04,0.33,0.06,0.02,0.11,0.16
253,0.05,0.12559126984126986,0.1994880952380952,0.08,0.2690873015873015,0.25583333333333336,0.01,0.0,0.01,0.0
254,0.01,0.02,0.22,0.02,0.46,0.15,0.0,0.0,0.1,0.02
255,0.29,0.0,0.16,0.0,0.03,0.14,0.1,0.15,0.06,0.07
256,0.0,0.02,0.16,0.1,0.12,0.26,0.02,0.0,0.01,0.31
257,0.0,0.2695833333333333,0.01,0.02,0.035,0.3583333333333333,0.0,0.01,0.27708333333333324,0.02
258,0.01,0.0,0.32,0.01,0.23,0.31,0.0,0.02,0.02,0.08
259,0.17,0.02,0.19,0.0,0.06,0.31,0.08,0.01,0.03,0.13
260,0.02,0.0,0.15,0.0,0.05,0.45,0.04,0.0,0.01,0.28
261,0.0175,0.0,0.03,0.01,0.185,0.33,0.02,0.01,0.18,0.2175
262,0.41,0.01,0.11,0.02,0.06,0.2,0.06,0.03,0.06,0.04
263,0.0,0.0025,0.7553333333333333,0.0025,0.1796666666666667,0.0,0.0,0.0,0.0,0.06
264,0.03,0.04,0.18,0.07,0.13,0.33,0.07,0.0,0.05,0.1
265,0.1,0.0,0.23,0.0,0.02,0.28,0.12,0.07,0.07,0.11
266,0.01,0.0011111111111111111,0.43566666666666654,0.0,0.08555555555555555,0.01583333333333333,0.44516666666666665,0.006666666666666666,0.0,0.0
267,0.06296703296703296,0.01,0.11596403596403597,0.08076923076923076,0.16475524475524478,0.08167832167832166,0.12285714285714286,0.07076923076923076,0.186993006993007,0.10324675324675324
268,0.0,0.0,0.0,0.0,0.8648018648018649,0.03167166167166167,0.01,0.0,0.03,0.06352647352647352
269,0.12,0.0,0.16,0.0,0.02,0.13,0.23,0.07,0.21,0.06
270,0.07,0.0,0.23,0.03,0.08,0.27,0.13,0.05,0.09,0.05
271,0.02,0.08,0.1,0.05,0.16,0.23,0.02,0.08,0.19,0.07
272,0.51,0.04,0.03,0.1,0.05,0.15,0.02,0.02,0.02,0.06
273,0.0,0.05,0.28,0.06,0.16,0.35,0.0,0.0,0.0,0.1
274,0.01,0.0,0.3889444444444445,0.06,0.32105555555555554,0.14,0.04,0.03,0.0,0.01
275,0.16,0.013999999999999999,0.08,0.0,0.032,0.5589999999999999,0.0,0.0,0.0,0.155
276,0.04,0.01,0.34,0.02,0.05,0.41,0.02,0.0,0.05,0.06
277,0.01,0.0,0.08620512820512821,0.06,0.22093406593406598,0.5416001221001221,0.0,0.0,0.01,0.07126068376068377
278,0.07,0.0,0.04,0.03,0.11,0.17,0.02,0.4,0.06,0.1
279,0.07,0.07647619047619048,0.01,0.01,0.36,0.12650000000000003,0.0,0.11,0.08702380952380953,0.15
280,0.0,0.0,0.04562734487734487,0.0,0.7858282828282828,0.12854437229437232,0.0,0.0,0.0,0.04
281,0.01,0.25,0.38,0.1,0.09,0.13,0.02,0.0,0.0,0.02
282,0.0,0.02,0.05,0.25,0.19833333333333336,0.38,0.05,0.0,0.02,0.03166666666666666
283,0.009000000000000001,0.0,0.032,0.04,0.068,0.04,0.1606428571428571,0.13485714285714287,0.16449999999999998,0.35100000000000003
284,0.21,0.0,0.14,0.01,0.02,0.13,0.17,0.16,0.06,0.1
285,0.05,0.0,0.15,0.01,0.07,0.43,0.16,0.01,0.03,0.09
286,0.02,0.09,0.15,0.0,0.33,0.26,0.04,0.05,0.0,0.06
287,0.04,0.0,0.13,0.01,0.06,0.32,0.03,0.03,0.08,0.3
288,0.0175,0.0,0.0025,0.0,0.0,0.4953333333333333,0.0,0.0,0.0,0.4846666666666667
289,0.03,0.31,0.04,0.05,0.17,0.25,0.08,0.0,0.03,0.04
290,0.03,0.0045192307692307684,0.04083333333333333,0.06278846153846153,0.2496153846153846,0.10201923076923078,0.01,0.07,0.3920192307692308,0.038205128205128204
291,0.0,0.0,0.10488362536156652,0.08574788528464998,0.5471599030054913,0.17884281078398725,0.0,0.0,0.0,0.08336577556430497
292,0.03,0.01,0.05,0.0,0.01,0.08,0.02,0.74,0.0,0.06
293,0.07,0.08225000000000002,0.04,0.04,0.40775,0.17,0.0,0.01,0.09,0.09
294,0.0,0.08376584217296289,0.1768587804953903,0.0,0.25547149165763705,0.38738400282208324,0.0,0.0,0.09651988285192616,0.0
295,0.0,0.035,0.4325,0.05,0.28983333333333333,0.084,0.03866666666666667,0.03,0.04,0.0
296,0.0,0.0,0.18,0.0,0.07,0.55,0.02,0.09,0.02,0.07
