,0,1,2,3,4,5,6,7,8,9
84,0.2833333333333333,0.08,0.16,0.01,0.03,0.14,0.03,0.05333333333333333,0.10333333333333333,0.11
85,0.03,0.04,0.43,0.0,0.19,0.0,0.06,0.09,0.06,0.1
86,0.06,0.12,0.12,0.1,0.08,0.07,0.07,0.13,0.02,0.23
87,0.15,0.01,0.17,0.01,0.01,0.05,0.16,0.18,0.12,0.14
88,0.06,0.03,0.05,0.07,0.01,0.03,0.08,0.53,0.09,0.05
89,0.15,0.01,0.15,0.02,0.05,0.26,0.11,0.08,0.05,0.12
90,0.18,0.01,0.16,0.0,0.03,0.07,0.12,0.23,0.12,0.08
91,0.18,0.01,0.19,0.04,0.03,0.19,0.18,0.08,0.03,0.07
92,0.013999999999999999,0.317,0.0,0.07,0.262,0.02,0.01,0.0,0.0,0.30699999999999994
93,0.34,0.03,0.01,0.02,0.0,0.02,0.01,0.36,0.18,0.03
94,0.06,0.2869444444444444,0.01,0.07,0.3,0.0,0.14512698412698413,0.12792857142857145,0.0,0.0
95,0.14,0.23,0.02,0.03,0.26,0.11,0.0,0.11,0.01,0.09
96,0.66,0.04,0.01,0.0,0.06,0.0,0.01,0.15,0.06,0.01
97,0.17841666666666664,0.0,0.0,0.0,0.17832936507936506,0.4476388888888891,0.0,0.19561507936507933,0.0,0.0
98,0.03,0.05,0.17,0.23,0.09,0.02,0.12,0.05,0.08,0.16
99,0.0,0.033666666666666664,0.0,0.01,0.4711666666666666,0.0,0.01,0.4751666666666668,0.0,0.0
100,0.14,0.09,0.09,0.07,0.06,0.03,0.09,0.03,0.21,0.19
101,0.01,0.1,0.19,0.02,0.0425,0.06,0.03,0.01,0.5,0.0375
102,0.15,0.13,0.29,0.0,0.11,0.14,0.1,0.0,0.02,0.06
103,0.2,0.02,0.06,0.0,0.0,0.04,0.2,0.23,0.23,0.02
104,0.14,0.01,0.11,0.03,0.03,0.1,0.06,0.45,0.02,0.05
105,0.06,0.06,0.1,0.09,0.08,0.05,0.03666666666666667,0.04,0.023333333333333334,0.4600000000000001
106,0.19,0.02,0.13,0.0,0.0,0.1,0.3,0.03,0.16,0.07
107,0.07,0.06,0.07,0.06,0.11,0.24,0.09,0.02,0.22,0.06
108,0.22,0.01,0.01,0.0,0.0,0.03,0.1,0.43,0.19,0.01
109,0.12,0.0,0.18,0.01,0.02,0.17,0.08,0.25,0.1,0.07
110,0.07,0.18,0.14,0.2,0.0,0.02,0.12,0.01,0.22,0.04
111,0.0225,0.0,0.01,0.09,0.09266666666666666,0.08733333333333332,0.0,0.5475,0.14,0.01
112,0.21,0.01,0.03,0.0,0.0,0.01,0.28,0.2,0.23,0.03
113,0.5916666666666667,0.02,0.0,0.11,0.17166666666666663,0.0,0.01,0.07,0.006666666666666666,0.02
114,0.15,0.02,0.08,0.0,0.0,0.06,0.2,0.25,0.09,0.15
115,0.09,0.04,0.24,0.03,0.05,0.23,0.05,0.04,0.11,0.12
116,0.06,0.05,0.03,0.03,0.03,0.04,0.25,0.44,0.03,0.04
117,0.21,0.12,0.06,0.18,0.08,0.06,0.05,0.1,0.1,0.04
118,0.05,0.11,0.03,0.36,0.03,0.02,0.07,0.0,0.18,0.15
119,0.13,0.04,0.12,0.03,0.2,0.11,0.12,0.16,0.03,0.06
120,0.465,0.05,0.1,0.09,0.03,0.0,0.0,0.095,0.12,0.05
121,0.16,0.01,0.2,0.04,0.01,0.1,0.22,0.1,0.09,0.07
122,0.0,0.25,0.04,0.42,0.07,0.04,0.01,0.0,0.09,0.08
123,0.39,0.01,0.09,0.03,0.0,0.02,0.04,0.32,0.09,0.01
124,0.09,0.06,0.14,0.11,0.07,0.0,0.05,0.06,0.26,0.16
125,0.01,0.0,0.02,0.04130982905982906,0.030666666666666665,0.42,0.0,0.23979700854700853,0.029038461538461537,0.20918803418803422
126,0.43,0.01,0.09,0.0,0.01,0.0,0.1,0.11,0.19,0.06
127,0.3,0.04,0.14,0.02,0.02,0.03,0.14,0.01,0.24,0.06
128,0.08,0.03,0.2,0.06,0.03,0.18,0.13,0.12,0.05,0.12
129,0.02,0.05,0.0,0.48,0.2,0.13,0.02,0.0,0.04,0.06
130,0.01,0.04,0.13,0.04,0.14666666666666667,0.04,0.01,0.44,0.04,0.10333333333333333
131,0.07,0.12,0.13,0.06,0.02,0.01,0.18,0.11,0.26,0.04
132,0.04,0.07,0.02,0.1867423687423688,0.04,0.04,0.02,0.07966605616605618,0.13436782661782662,0.3692237484737484
133,0.07,0.03,0.15,0.01,0.07,0.05,0.24,0.14,0.22,0.02
134,0.28,0.08,0.18,0.09,0.19,0.08,0.0,0.01,0.01,0.08
135,0.0,0.23,0.12,0.43,0.1,0.02,0.02,0.0,0.06,0.02
136,0.42,0.03,0.27,0.03,0.03,0.0,0.04,0.06,0.05,0.07
137,0.07,0.12,0.12,0.12,0.03,0.05,0.09,0.02,0.2,0.18
138,0.1,0.02,0.13,0.03,0.0,0.06,0.21,0.2,0.16,0.09
139,0.19,0.05,0.01,0.03,0.01,0.06,0.31,0.09,0.11,0.14
140,0.24,0.05,0.2,0.0,0.01,0.23,0.01,0.08,0.14,0.04
141,0.03,0.14,0.01,0.01,0.02,0.02,0.01,0.39,0.18,0.19
142,0.23,0.0,0.03,0.0,0.01,0.02,0.11,0.3,0.24,0.06
143,0.18,0.07,0.14,0.04,0.0,0.09,0.26,0.01,0.11,0.1
144,0.26,0.0,0.06,0.01,0.03,0.11,0.15,0.04,0.19,0.15
145,0.21279761904761899,0.2351428571428571,0.0,0.31201587301587286,0.24004365079365073,0.0,0.0,0.0,0.0,0.0
146,0.18,0.01,0.14,0.01,0.05,0.1,0.07,0.31,0.07,0.06
147,0.2,0.0,0.04,0.03,0.01,0.02,0.14,0.1,0.4,0.06
148,0.06,0.01,0.17,0.01,0.04,0.19,0.0,0.0,0.02,0.5
149,0.04,0.02,0.08,0.19,0.02,0.23,0.08,0.02,0.11,0.21
150,0.24,0.0,0.01,0.0,0.0,0.02,0.14,0.45,0.1,0.04
151,0.21,0.09,0.23,0.0,0.12,0.07,0.12,0.07,0.03,0.06
152,0.03,0.45,0.11,0.13,0.12,0.01,0.0,0.03,0.06,0.06
153,0.31,0.0,0.11,0.0,0.0,0.06,0.12,0.15,0.15,0.1
154,0.4,0.0,0.03,0.0,0.0,0.04,0.13,0.35,0.03,0.02
155,0.14,0.04,0.11,0.01,0.03,0.15,0.2,0.08,0.18,0.06
156,0.19666666666666668,0.16,0.02,0.0,0.05,0.0,0.04,0.36333333333333334,0.06,0.11
157,0.19,0.01,0.1,0.02,0.02,0.2,0.13,0.05,0.21,0.07
158,0.03,0.14,0.06,0.22,0.01,0.33,0.08,0.1,0.03,0.0
159,0.09,0.13,0.21,0.15,0.04,0.02,0.22,0.03,0.09,0.02
160,0.06,0.14,0.07,0.13,0.11,0.21,0.0,0.11,0.08,0.09
161,0.0,0.005,0.0,0.025,0.46,0.075,0.01,0.0,0.355,0.07
162,0.1,0.08,0.12,0.01,0.05,0.15,0.21,0.03,0.1,0.15
163,0.38,0.0,0.03,0.01,0.0,0.03,0.09,0.4,0.03,0.03
164,0.21,0.09,0.11,0.07,0.09,0.09,0.2,0.02,0.05,0.07
165,0.15,0.01,0.07,0.01,0.01,0.04,0.33,0.13,0.16,0.09
166,0.02,0.11166666666666666,0.2,0.20833333333333331,0.29,0.1,0.01,0.01,0.01,0.04
167,0.16,0.0,0.08,0.0,0.0,0.02,0.15,0.44,0.11,0.04
168,0.03,0.19,0.17,0.31,0.07,0.06,0.0,0.0,0.09,0.08
169,0.46,0.03,0.12,0.0,0.05,0.07,0.02,0.09,0.12,0.04
170,0.27,0.02,0.11,0.01,0.03,0.09,0.14,0.08,0.17,0.08
171,0.44,0.0,0.02,0.0,0.0,0.01,0.0,0.07166666666666666,0.4383333333333333,0.02
172,0.16,0.01,0.22,0.05,0.04,0.08,0.11,0.07,0.15,0.11
173,0.15,0.02,0.09,0.02,0.0,0.21,0.15,0.05,0.16,0.15
174,0.17,0.12,0.06,0.04,0.03,0.04,0.05,0.27,0.12,0.1
175,0.11,0.06,0.2,0.01,0.11,0.23,0.05,0.05,0.06,0.12
176,0.08,0.04,0.39,0.01,0.04,0.14,0.05,0.05,0.08,0.12
177,0.46,0.01,0.13,0.03,0.0,0.06,0.11,0.1,0.06,0.04
178,0.17,0.01,0.13,0.03,0.01,0.06,0.35,0.08,0.11,0.05
179,0.4,0.0,0.03,0.0,0.0,0.0,0.06,0.34,0.11,0.06
180,0.14,0.06,0.09,0.19,0.0,0.07,0.11,0.05,0.22,0.07
181,0.31,0.02,0.04,0.01,0.0,0.02,0.18,0.11,0.24,0.07
182,0.07,0.05,0.09,0.08,0.03,0.05,0.3,0.08,0.12,0.13
183,0.09,0.02,0.09,0.07,0.19,0.12,0.09,0.01,0.2,0.12
184,0.33,0.02,0.13,0.02,0.03,0.06,0.07,0.15,0.14,0.05
185,0.35,0.02,0.08,0.04,0.04,0.0,0.11,0.1,0.23,0.03
186,0.02,0.09666666666666666,0.16,0.17333333333333337,0.08,0.0725,0.06,0.15,0.12,0.0675
187,0.31,0.02,0.07,0.0,0.0,0.01,0.15,0.2,0.2,0.04
188,0.25,0.01,0.08,0.03,0.02,0.07,0.14,0.19,0.15,0.06
189,0.04,0.08,0.04,0.03,0.02,0.07,0.06,0.0,0.6,0.06
190,0.19333333333333333,0.05,0.19,0.01,0.05,0.09,0.15,0.09333333333333334,0.10333333333333333,0.07
191,0.22,0.01,0.22,0.06,0.02,0.1,0.16,0.04,0.1,0.07
192,0.02,0.07,0.12,0.04,0.12,0.06,0.28,0.01,0.22,0.06
193,0.01,0.035,0.08,0.062,0.028999999999999998,0.12,0.12,0.11,0.064,0.37
194,0.06,0.01,0.28,0.01,0.05,0.21,0.14,0.0,0.04,0.2
195,0.1,0.1,0.12,0.02,0.05,0.06,0.09,0.12,0.24,0.1
196,0.23,0.03,0.08,0.03,0.0,0.13,0.19,0.14,0.15,0.02
197,0.12,0.03,0.055,0.03,0.01,0.12,0.07,0.11,0.075,0.38
198,0.51,0.01,0.08,0.0,0.0,0.06,0.08,0.09,0.1,0.07
199,0.28,0.0,0.07,0.02,0.0,0.06,0.19,0.16,0.12,0.1
200,0.0,0.9291666666666666,0.0,0.04,0.02125,0.009583333333333333,0.0,0.0,0.0,0.0
201,0.0,0.355,0.13,0.09,0.035,0.02,0.05,0.0,0.14,0.18
202,0.0,0.88,0.01,0.04,0.0,0.03,0.0,0.0,0.02,0.02
203,0.02,0.77,0.01,0.0,0.08,0.02,0.0,0.01,0.08,0.01
204,0.0,0.63,0.02,0.1,0.17,0.04,0.0,0.01,0.03,0.0
205,0.07,0.68,0.04,0.11,0.01,0.04,0.0,0.02,0.02,0.01
206,0.04,0.3025,0.04,0.02,0.1875,0.26,0.03,0.03,0.03,0.06
207,0.01,0.84,0.01,0.08,0.02,0.01,0.01,0.0,0.0,0.02
208,0.01,0.14,0.04,0.4,0.08,0.14,0.04,0.03,0.06,0.06
209,0.25,0.25,0.1185,0.01,0.02,0.01,0.02,0.0,0.1115,0.21
210,0.07,0.16,0.19,0.09,0.03,0.09,0.05,0.06,0.08,0.18
211,0.16,0.15,0.0,0.0,0.18183333333333337,0.04,0.01,0.31,0.0,0.14816666666666667
212,0.02,0.88,0.01,0.03,0.02,0.01,0.0,0.01,0.0,0.02
213,0.16,0.11,0.12,0.03,0.01,0.26,0.14,0.03,0.07,0.07
214,0.06,0.215,0.12,0.4016666666666667,0.08,0.01,0.0,0.10833333333333334,0.0,0.005
215,0.03,0.0565357142857143,0.03,0.08333333333333331,0.3738809523809523,0.03201190476190476,0.05313095238095238,0.30666666666666664,0.0,0.03444047619047619
216,0.20558023430817537,0.396375164867812,0.0,0.0,0.0,0.0,0.09207351227204168,0.09611508181361121,0.11381330842360252,0.09604269831475712
217,0.01,0.26,0.09,0.27,0.13,0.2,0.01,0.0,0.0,0.03
218,0.14,0.07,0.22,0.08,0.08,0.11,0.15,0.06,0.03,0.06
219,0.02,0.62,0.11,0.05,0.02,0.04,0.09,0.02,0.02,0.01
220,0.06,0.14,0.06,0.09000000000000002,0.03,0.34,0.0,0.01,0.25,0.02
221,0.03,0.82,0.05,0.05,0.0,0.01,0.0,0.0,0.0,0.04
222,0.07,0.14,0.24,0.01,0.04,0.26,0.1,0.02,0.04,0.08
223,0.03,0.04,0.01,0.04,0.3606666666666667,0.02,0.02,0.07,0.025,0.38433333333333336
224,0.01,0.07166666666666667,0.07,0.5783333333333334,0.11,0.09,0.01,0.0,0.0,0.06
225,0.05,0.18,0.17,0.01,0.12,0.13,0.14,0.03,0.04,0.13
226,0.026666666666666665,0.14,0.01,0.6455555555555555,0.01,0.07,0.0,0.057777777777777775,0.02,0.02
227,0.08,0.01,0.19,0.06,0.09,0.15,0.12,0.04,0.09,0.17
228,0.01,0.66,0.02,0.07,0.12,0.11,0.0,0.01,0.0,0.0
229,0.05,0.08,0.15,0.15,0.04,0.06,0.11,0.04,0.14,0.18
230,0.0,0.2373076923076923,0.048205128205128206,0.12,0.11564102564102566,0.013974358974358973,0.0,0.004871794871794871,0.0,0.46
231,0.01,0.02,0.21,0.01,0.0,0.07,0.07,0.0,0.55,0.06
232,0.05,0.19,0.05,0.14,0.02,0.18,0.02,0.06,0.06,0.23
233,0.01,0.7,0.02,0.13,0.0,0.01,0.1,0.0,0.0,0.03
234,0.02,0.34,0.14,0.13,0.12,0.08,0.02,0.03,0.06,0.06
235,0.06,0.18,0.05,0.38,0.05,0.03,0.03,0.07,0.05,0.1
236,0.0,0.9294372294372295,0.005746753246753247,0.030909090909090907,0.033906926406926406,0.0,0.0,0.0,0.0,0.0
237,0.01,0.02,0.09,0.43,0.11,0.12,0.03,0.01,0.06,0.12
238,0.01,0.94,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0
239,0.03,0.04,0.28,0.01,0.07,0.35,0.02,0.05,0.04,0.11
240,0.0,0.02,0.08,0.0,0.29,0.05,0.0825,0.0,0.06416666666666666,0.4133333333333333
241,0.09,0.04,0.24,0.0,0.09,0.145,0.0,0.06,0.11,0.225
242,0.02,0.19333333333333336,0.28,0.10666666666666667,0.12,0.02,0.0,0.12,0.0,0.14
243,0.0,0.72,0.01,0.11,0.07,0.04,0.02,0.0,0.0,0.03
244,0.06,0.21,0.04,0.04,0.02,0.02,0.05,0.01,0.52,0.03
245,0.07,0.15,0.1,0.03,0.15,0.2,0.03,0.05,0.03,0.19
246,0.08,0.11,0.08,0.17,0.01,0.2,0.07,0.03,0.04,0.21
247,0.0,0.31966666666666665,0.0,0.06,0.36033333333333334,0.02,0.15,0.0,0.07,0.02
248,0.06,0.19333333333333333,0.03,0.08666666666666668,0.05,0.45,0.05,0.03,0.01,0.04
249,0.02,0.04333333333333334,0.23,0.03,0.006666666666666666,0.02,0.12,0.0,0.4,0.13
250,0.0,0.0014285714285714286,0.01,0.01,0.9642857142857143,0.014285714285714285,0.0,0.0,0.0,0.0
251,0.07,0.7,0.0,0.02,0.11,0.02,0.01,0.04,0.01,0.02
252,0.04,0.38,0.01,0.33,0.07,0.08,0.02,0.01,0.02,0.04
253,0.07450793650793652,0.2036150793650794,0.0,0.0,0.5276150793650793,0.0,0.09,0.01,0.0,0.09426190476190476
254,0.01,0.82,0.0,0.07,0.0,0.01,0.03,0.01,0.03,0.02
255,0.02,0.24,0.03,0.13,0.06,0.2,0.09,0.07,0.14,0.02
256,0.03,0.04,0.06,0.01,0.12,0.12,0.17,0.29,0.05,0.11
257,0.06,0.27,0.045,0.17,0.195,0.03,0.01,0.22,0.0,0.0
258,0.0,0.36,0.01,0.0,0.6,0.02,0.0,0.0,0.01,0.0
259,0.06,0.21,0.09,0.0,0.04,0.34,0.03,0.0,0.19,0.04
260,0.01,0.3700436507936507,0.0,0.174,0.35538095238095246,0.07657539682539684,0.0,0.004,0.0,0.01
261,0.02,0.0,0.03,0.05,0.03,0.07,0.51,0.14,0.09,0.06
262,0.06,0.13,0.02,0.48,0.11,0.07,0.01,0.06,0.03,0.03
263,0.05,0.21,0.05,0.52,0.0,0.1,0.01,0.01,0.04,0.01
264,0.01,0.6,0.03,0.1,0.07,0.04,0.07,0.02,0.01,0.05
265,0.0,0.83,0.0,0.07,0.0,0.02,0.04,0.02,0.02,0.0
266,0.06,0.17,0.19,0.26,0.08,0.07,0.05,0.06,0.04,0.02
267,0.03,0.22,0.15,0.28,0.02,0.12,0.03,0.04,0.03,0.08
268,0.16370859695859694,0.11848973248973248,0.0,0.2914032356532354,0.29534759684759665,0.131050838050838,0.0,0.0,0.0,0.0
269,0.01,0.87,0.0,0.03,0.03,0.03,0.0,0.02,0.0,0.01
270,0.03,0.33,0.03,0.13,0.21,0.07,0.0,0.05,0.01,0.14
271,0.095,0.545,0.01,0.03,0.16,0.01,0.02,0.04,0.01,0.08
272,0.033166666666666664,0.61,0.01,0.121,0.02,0.01,0.0,0.10583333333333333,0.02,0.07
273,0.0,0.87,0.0,0.04,0.03,0.04,0.0,0.01,0.01,0.0
274,0.02,0.13,0.03,0.25,0.26,0.13,0.06,0.05,0.03,0.04
275,0.07,0.13,0.11,0.35,0.05,0.13,0.02,0.02,0.03,0.09
276,0.0,0.021246031746031745,0.43200000000000005,0.01691666666666667,0.4832698412698413,0.0,0.04656746031746033,0.0,0.0,0.0
277,0.02,0.1,0.06,0.05,0.04,0.24,0.03,0.02,0.01,0.43
278,0.0,0.06,0.0,0.0,0.28300000000000003,0.627,0.03,0.0,0.0,0.0
279,0.04,0.35,0.02,0.4,0.03,0.04,0.02,0.02,0.02,0.06
280,0.09,0.08,0.19,0.05,0.12,0.15,0.06,0.02,0.12,0.12
281,0.07,0.03,0.16,0.3,0.05,0.08,0.05,0.07,0.09,0.1
282,0.11,0.05,0.06,0.04,0.01,0.02,0.11,0.49,0.09,0.02
283,0.0,0.84,0.0,0.11,0.0,0.01,0.02,0.0,0.01,0.01
284,0.0,0.054889971139971135,0.40208838383838374,0.05,0.1918445165945166,0.1564621212121212,0.0,0.06471500721500723,0.03,0.05
285,0.17,0.04,0.01,0.03,0.01,0.07,0.29,0.08,0.26,0.04
286,0.01,0.19,0.2,0.19,0.19,0.07,0.03,0.01,0.03,0.08
287,0.0,0.49,0.03,0.07,0.11,0.06,0.07,0.03,0.04,0.1
288,0.03,0.64,0.01,0.15,0.05,0.04,0.01,0.0,0.02,0.05
289,0.032178571428571424,0.2684372294372295,0.03,0.24,0.33727922077922073,0.01,0.0,0.0,0.0,0.08210497835497836
290,0.01,0.018273809523809522,0.3261071428571429,0.00625,0.018000000000000002,0.022261904761904764,0.0125,0.009440476190476192,0.18726190476190474,0.38990476190476187
291,0.14,0.12,0.04,0.42,0.05,0.14,0.01,0.0,0.04,0.04
292,0.0,0.64,0.03,0.11,0.03,0.05,0.06,0.01,0.04,0.03
293,0.05,0.0,0.15,0.05,0.01,0.06,0.36,0.11,0.11,0.1
294,0.07,0.02,0.12,0.03,0.16,0.28,0.05,0.16,0.04,0.07
295,0.0,0.08866666666666667,0.0,0.01,0.4078333333333333,0.03,0.01,0.4535,0.0,0.0
296,0.0,0.79,0.0,0.13,0.0,0.03,0.01,0.01,0.0,0.03
297,0.07,0.28,0.06,0.18,0.13,0.13,0.03,0.02,0.05,0.05
298,0.07,0.26416666666666666,0.14,0.19,0.04583333333333333,0.08,0.1,0.0,0.08,0.03
299,0.14,0.24,0.04,0.23,0.08,0.07,0.1,0.01,0.06,0.03
300,0.019984126984126983,0.0,0.05416666666666666,0.09,0.7557857142857144,0.01,0.0,0.03,0.0,0.040063492063492065
301,0.0,0.40840384615384606,0.0,0.13295177045177045,0.4486443833943834,0.01,0.0,0.0,0.0,0.0
302,0.0,0.85,0.0,0.02,0.09,0.03,0.0,0.0,0.0,0.01
303,0.02,0.67,0.04,0.13,0.03,0.04,0.01,0.0,0.02,0.04
304,0.05,0.21,0.11,0.17,0.15,0.21,0.0,0.01,0.04,0.05
305,0.0,0.7775,0.04450000000000001,0.10550000000000001,0.02,0.0,0.0,0.0,0.0,0.0525
306,0.13,0.15,0.07,0.13,0.03,0.11,0.14,0.06,0.12,0.06
307,0.17,0.02,0.08,0.01,0.03,0.08,0.07,0.43,0.05,0.06
308,0.5,0.16,0.14,0.03,0.03,0.04,0.02,0.03,0.01,0.04
309,0.17,0.29,0.03,0.17,0.01,0.05,0.05,0.14,0.03,0.06
