,0,1,2,3,4,5,6,7,8,9
27,0.030481396658023845,1.5237039949308818e-246,3.877415175875991e-76,0.0,1.627906012151252e-284,6.470538902237111e-75,4.9072877376087614e-54,5.601696095133993e-60,0.9695186033418873,7.487713088341658e-107
28,2.299352532987335e-86,0.0,2.0126189649382216e-168,0.0,0.0,1.8505806659847434e-153,9.797409918620456e-22,1.2216605727171462e-06,0.9999987783394958,1.0401504709241979e-245
29,2.0983933496446326e-100,1.5204474022424396e-103,6.845873039815263e-106,1.0,2.368706576860768e-89,2.432707476620844e-82,4.345045836129043e-121,1.446004695561524e-92,3.1915094517932233e-72,2.4113262492151736e-165
30,1.0757271595647387e-55,1.5220025223680396e-09,1.0192576088410632e-82,7.573996947367282e-26,0.9999999984779606,5.094886346681536e-94,1.1633309128366692e-106,2.8891737861455464e-33,6.130973039873586e-81,1.2095113615034022e-84
31,1.0023628531515344e-24,1.2365228948348722e-153,0.9999998921903228,1.5283182759120184e-16,2.7737532264091176e-32,6.822816757844613e-26,7.480951088649817e-303,4.2386608117340376e-16,1.0780964231153857e-07,1.8035201275443826e-65
32,6.894658722502919e-108,0.0,8.694305088723167e-88,1.3308512942968196e-151,4.778809248876213e-297,7.869750024126862e-122,2.772069259590444e-94,5.079381554396082e-46,1.0,1.9538298567773314e-100
33,1.0,3.995760155280877e-120,1.0557013012875133e-51,7.460374797943938e-253,4.75777412443621e-56,4.382203106706854e-17,2.6353843553018935e-35,2.855280069706703e-36,3.587512253305455e-33,5.825012355180739e-88
34,1.2586473111429132e-123,8.831857405751638e-101,1.7345025911101598e-23,3.9580305138701926e-266,2.029119949704341e-128,6.561825670136786e-71,9.939174612022164e-141,1.5754131253428334e-96,1.0,1.87722463473542e-28
35,1.2648197408303902e-66,0.0,2.5795466938968154e-301,0.0,5.748905942788344e-254,2.6300574001058576e-194,1.4565383348006408e-111,7.980054479695703e-96,1.0,3.079687936715075e-205
36,7.048448877882974e-101,1.0,8.474617439173457e-266,2.4752093773309604e-23,1.3020292412706923e-57,1.4970586474817138e-74,4.9486146228735254e-135,3.4899260471043974e-57,2.8747989416194574e-170,3.1905010282939036e-126
37,5.275386089750248e-187,0.0,2.1503503487130373e-81,0.0,2.896512761583332e-218,5.361961169253528e-92,8.920069635122571e-96,1.3316542170613902e-106,2.206425776985411e-45,1.0
38,3.595469984323356e-66,1.4675026924757292e-62,2.84735397110875e-131,2.6271087310917783e-21,4.385805059391928e-69,2.3804461475577694e-146,1.8121011156483856e-89,1.0,3.8084613174818034e-52,6.737726492010524e-73
39,2.7754132105298464e-134,2.5e-323,2.64340839079631e-75,6.7549597474426076e-223,2.41171976440608e-162,1.215563025882196e-23,3.127403469300932e-77,0.0007438740957063944,3.268770565873105e-36,0.9992561259042249
40,1.3516049539417574e-82,1.0,2.4398905041747635e-78,1.2876690199662748e-19,4.420499507744585e-16,4.2512167442093524e-79,4.810914737968379e-63,4.056391961493225e-66,1.6629187185418802e-64,8.02892876789636e-84
41,1.0,1.7372608558931395e-23,2.325863579543965e-69,2.418787194894031e-137,1.4660565783486757e-136,4.137383459583742e-98,1.3483959649140677e-59,5.495309280604331e-22,6.454555533583442e-63,1.5342069421020795e-22
42,1.0,1.0218998131817592e-282,2.059307977621429e-29,5.315944775182537e-286,0.0,8.26703384368915e-118,1.7836604368827123e-24,2.8892516826028167e-29,2.7774231857374884e-69,2.658483324322635e-112
43,1.3878978919672169e-05,1.349226356899689e-104,2.0029289639957472e-21,4.421299175795491e-266,7.130477268654508e-105,2.3287503854216596e-69,0.9999861210143521,6.306822145733598e-20,5.7630400884845726e-40,6.5933257896128246e-12
44,6.904109377277862e-31,1.1895225051216472e-300,2.4982033179579173e-179,0.0,0.0,1.5655997464926836e-113,4.720689576649507e-131,1.0,1.1511430234069499e-157,2.339486327099032e-78
45,1.0,8.45924600209184e-299,1.4103768886476786e-208,3.827016144580669e-202,2.1939268972002114e-187,1.763227516791137e-111,1.1468030339837729e-56,8.546393082859595e-17,6.338105454238131e-118,1.413282343611157e-137
46,7.411689678905193e-19,1.2434439906392282e-247,0.9999999988187938,9.908631629783542e-172,2.8039037460862568e-247,1.1811340700845736e-09,2.4010107197549942e-107,0.0,1.0159164777508444e-133,1.1620952444412543e-79
47,2.102818623917286e-107,0.8984717719621378,2.634087558063357e-99,0.10084708163103728,0.0006811464070400907,1.7901674255634832e-118,2.360172440679691e-145,1.851614677895004e-145,2.799347384602361e-84,1.8768700369636786e-93
48,4.735197265005199e-133,7.811133805875383e-286,1.1299734194538662e-83,1.6526139623618932e-131,1.0,4.7460564908368456e-166,3.992759052586149e-127,1.1236630750066106e-65,4.0860171945271377e-84,2.839455187999345e-226
49,5.622859359755206e-05,4.412943534225579e-31,2.836324394823328e-17,5.7e-322,0.0,1.250312964975816e-156,5.074879360708585e-180,5.360036543202815e-232,1.1650837570691866e-122,0.9999437714063363
50,1.5604011626456394e-77,9.539776354921476e-294,5.404290160661815e-60,1.0492733434879177e-296,7.86e-322,1.0,1.655522809814764e-304,1.458777826507807e-104,7.496400250888602e-241,1.057323977610589e-111
51,4.539188498839377e-47,2.4228852378204015e-45,8.147317909403554e-62,1.0,2.8330088741015777e-35,2.53414316596997e-59,8.171708673836872e-68,3.631023319985761e-47,1.0737983258207532e-54,1.0199942171368228e-46
52,1.0,0.0,1.229522047364e-122,7.04967502957631e-276,6.588114339570113e-274,9.797146587376945e-93,6.220986508030948e-30,1.249967530975155e-46,7.550362571819203e-154,1.7267589372856307e-19
53,8.773226725495136e-49,5.713027313916293e-48,2.1104866913364982e-124,5.438175733091753e-218,6.07358344995154e-302,5.015581805914813e-180,1.0173746310501154e-100,1.0,1.2690158385628157e-80,2.6542316121291576e-217
54,1.0,0.0,3.403452397734351e-220,0.0,0.0,0.0,0.0,3.867717802964416e-39,1.4851540432497792e-36,4.4510443229707343e-169
55,7.55255437080529e-115,0.0,1.0,6.686444145281172e-54,4.2802574920853096e-148,5.420419592970182e-60,2.1087757717370116e-35,0.0,5.828305237463271e-173,7.719562580493282e-57
56,1.789228115061981e-46,2.6712317098196725e-193,3.3441298717096817e-65,1.697965599396072e-294,4.968977933633731e-259,5.499724857140664e-123,1.7152454247958426e-72,3.85711462285891e-10,1.4454802534571896e-12,0.9999999996127826
57,0.9999999792680685,0.0,2.0214354490971285e-43,4.048152025089179e-266,1.7906961194255166e-208,5.230418015638026e-117,2.0731871799341318e-08,2.1173960505057534e-160,2.5842395816812646e-60,2.1143488022911303e-175
58,2.2769334360765964e-11,3.1621892524800096e-158,3.9750399648535787e-75,1.2371783034392398e-202,7.288791784682522e-154,1.6787058875347356e-210,2.5606966849855375e-206,0.9999999999772626,9.727487584496104e-91,2.8598602441775676e-162
59,7.197248380277004e-91,1.0,1.711793736485068e-103,6.480742703229554e-92,6.899403328595349e-49,3.4379130021985396e-143,1.2358877364468109e-129,9.983021281891337e-224,1.1128876951626752e-185,6.852990302010273e-142
60,2.3751603721628344e-65,1.1222184598767536e-08,6.285567278403361e-139,0.9999999887777449,1.0190561327444408e-162,9.471596326219673e-83,6.770506771606166e-111,3.902791321965439e-231,1.0082718447893083e-112,4.41255676633227e-120
61,9.550972158988011e-92,1.0883223802202249e-79,3.248603622600362e-97,3.2895508502974037e-116,1.2157397682126575e-07,1.6096241871834056e-127,5.987750545179104e-145,0.9999998784260317,3.6287907772230464e-17,1.3250223597743997e-40
62,1.0,2.5101728589970827e-165,2.8433519559057737e-160,1.2475486941157433e-196,1.0673150884157541e-301,2.744761243452941e-48,1.3818595605796693e-27,1.6661125079496575e-171,1.0674572789843363e-63,6.407919094311958e-137
63,9.849378343770067e-06,0.0,7.367530596643044e-27,0.0,9.780440577555245e-309,1.1258995428478883e-126,0.9942274596204133,3.1134930648933493e-130,0.005762691001352028,1.0128725040861034e-230
64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.428604008147622e-153,7.211658803718056e-26,6.756921903334852e-171
65,1.546915951645194e-70,1.0,8.559049871678154e-127,6.837493823728077e-17,9.125719142637612e-24,5.472269421885561e-98,1.2319281866598065e-121,6.228040609818382e-51,9.046215256115353e-69,2.210718324160797e-56
66,1.890205729065961e-96,3.1266592738354626e-155,8.18605047215364e-42,2.0944783399215469e-181,1.1730692477081276e-156,1.2637297536210567e-16,2.2850518946464247e-27,1.0,1.6101462793888095e-19,4.42722931291729e-37
67,1.5132256592803358e-185,2.8402937116252175e-293,7.784742216032115e-79,1.0,1.9040890597194818e-181,1.4871210271440973e-58,9.248091182894055e-231,3.64401777426641e-139,1.4575203488008503e-213,1.3852436172698758e-181
68,5.9461275747158275e-68,1.0536532836809867e-65,1.4063418591472609e-39,1.0,1.815662616055829e-99,4.395614748603221e-21,3.9312366919885877e-38,1.3021367052163699e-42,3.961563144782931e-33,1.993643491788268e-62
69,4.60515663244767e-75,3.189683852229459e-102,1.2323035960522589e-138,7.712942387508482e-95,1.0,1.4269780743030964e-183,2.260406484097612e-111,1.2041217926793292e-104,1.5813392711704157e-100,3.259552229554706e-97
70,7.395561384447079e-129,0.14091648162537065,0.0,5.111973217261419e-32,0.8590835183746849,3.4886239001215033e-307,2.7854357218795117e-130,2.1072319021412316e-172,0.0,3.776656761086277e-185
71,7.393340720434923e-250,3.498410133162899e-168,1.416638187413091e-147,1.0157243446722044e-62,1.0,2.8245742711955107e-179,3.2475246997757073e-177,3.086274439466931e-271,2.472279215114183e-148,1.0846056015009168e-204
72,1.0,0.0,1.3294035384283037e-174,0.0,0.0,0.0,0.0,4.867758979266404e-24,2.204547013396794e-127,7.324876806546037e-267
73,1.970412408762655e-47,0.0,4.947002862070528e-200,0.0,0.0,0.0,0.0,1.0,3.3088518350513114e-122,3.889859985536679e-176
74,2.59929476487316e-119,0.0006820982679336939,2.1527245319659838e-185,4.45503882986593e-84,0.9993179017321259,1.7748208461807876e-87,4.266006062896807e-107,0.0,4.812752967662499e-295,1.659811314889207e-42
75,6.085083760114135e-25,0.0,5.254901150653983e-161,2.6596393324752764e-273,8.95179237673892e-304,3.9451967956212255e-154,9.479924403530161e-128,1.0,1.9122816597559343e-70,5.561589115890302e-147
76,0.9999999999654392,0.0,9.438101561391769e-109,0.0,0.0,0.0,0.0,1.3238873077213798e-20,3.461529364038247e-11,6.286984076106984e-93
77,2.2692804110572656e-54,1.9425006121791824e-71,8.847491700572601e-123,1.726028708380022e-61,1.0,8.860747098147378e-140,1.8918248003924584e-105,6.001512919436061e-69,3.254884229934586e-75,5.6278287485521e-67
78,1.0,0.0,7.054805356236383e-92,0.0,0.0,0.0,0.0,2.257824838529051e-213,5.962218687160342e-147,2.362637444072884e-243
79,1.8700321741168434e-50,0.15689908781751052,1.0224573220718051e-97,0.8429012206235755,0.00019969155892702616,7.001877258657117e-103,1.531334931193576e-111,1.2219130951782576e-37,3.236404972486136e-56,7.415935276677262e-101
80,3.370681765190164e-59,1.0801670364187159e-145,1.0,1.5932292136327128e-174,1.395668621791804e-103,6.603372823908661e-134,4.051596888941303e-44,2.9320008755241225e-85,2.9751100148398016e-52,1.713274853820402e-184
81,1.0,8.964316525020953e-280,2.0144691202538695e-100,1.7364052995790489e-205,2.6144820615437258e-160,8.393321310558263e-100,7.75801686171804e-111,0.0,2.4577795447348123e-127,5.466907475574209e-96
82,1.90872051778238e-145,7.143989412415168e-10,0.0,7.545194573359868e-31,1.1140952315668586e-118,1.802025905228695e-31,1.567991840906488e-184,2.5456047665821007e-249,8.39528640503178e-101,0.9999999992855919
83,2.267232242356347e-38,0.0,8.189034554246352e-172,7.986097591239368e-217,2.8084193121484835e-168,1.0,1.3712572792597917e-33,1.9173164094927007e-157,2.7494604373936894e-32,2.5004587076515374e-43
84,1.0,5.7804741583294125e-229,4.077210692159585e-99,2.322594456679159e-296,0.0,1.3413761741702622e-229,1.4722188290336417e-197,1.719182095535702e-49,2.214791498637512e-58,5.1399477144426506e-154
85,4.197661437807341e-113,1.0,6.587285006570051e-244,3.7116502062598803e-90,3.5582030130180358e-130,9.900103915834033e-228,1.118923685648944e-116,5.152212590443238e-262,3.989304530589992e-161,9.886585122576769e-127
86,0.9999999386745931,2.5201797477092928e-67,1.7488910087878107e-16,6.281928782371247e-93,2.4897381209006318e-88,1.3857092078095297e-154,2.4543161285445005e-19,6.132548451480919e-08,6.902472898711926e-73,8.831050247129141e-21
87,1.0,1.5e-323,4.342720023308444e-132,1.04e-322,9.816648446579731e-307,1.7201116628040384e-128,6.936905739621787e-160,1.4643822790822626e-115,1.1786840434933675e-146,3.0374552262450244e-227
88,1.9993314869011485e-41,3.65268056881059e-98,2.5962402444992576e-106,2.250805630199938e-53,1.0,1.357131115228847e-69,1.9268570712638361e-100,1.2186519898902074e-63,7.956096904614969e-78,2.770990892051467e-102
89,2.857317350934006e-88,0.0,8.409063307517998e-26,1.04287392173473e-232,1.0544531398832079e-64,4.232290232359366e-38,6.224380873235701e-40,1.0,4.1411916387920894e-29,6.929795308592611e-83
90,1.0,2.1352095276179256e-243,2.527200751029469e-122,6.96664665e-316,2.945491312102283e-268,2.0400261119762767e-55,1.1685430119688525e-84,6.201361141324768e-112,3.21731049027713e-111,1.1717578056936944e-71
91,1.0,9.843805110903703e-243,1.1732882687651343e-38,2.149211611757183e-279,1.2953883939521751e-297,2.9900742191716134e-97,4.004098323484419e-79,1.5675098248285843e-157,5.806129917178925e-79,2.9073939562387005e-23
92,1.644280696009478e-85,3.7975347833841784e-230,9.438376129697013e-230,3.0628094981890288e-121,1.0,8.170058208538142e-261,1.8318873392837305e-186,4.058430169318717e-72,1.943411379505685e-301,2.739551232782307e-133
93,1.191131639838418e-25,8.420335655737742e-50,2.8427198987031636e-66,1.718634372010643e-131,4.3243957327504276e-17,2.8489443453587626e-165,1.7894194127791388e-177,1.0,3.789892009112468e-32,1.752795690897148e-38
94,1.6582746552643643e-106,2.750637606320968e-24,1.8791028504162235e-76,0.9999942826998178,5.717300096183095e-06,2.118956730479444e-105,1.1478113572383746e-178,7.319424757932047e-285,1.3249289831867344e-86,2.871281662037079e-91
95,2.990709058491745e-103,9.325192814287997e-10,1.0097905242095234e-236,0.9999999990673132,7.578831914317237e-77,1.560445349235338e-73,1.4118153617681037e-86,3.4823500785725374e-63,8.772961052187703e-130,2.8738093714800846e-133
96,7.10421081592936e-85,0.9999999999990905,8.820403559529767e-88,1.6587253708309294e-14,8.350290812461275e-13,6.517754133376256e-81,7.265986568802225e-94,5.48919905396699e-63,7.941587275146073e-82,7.238547716166349e-69
97,4.6793700370430335e-88,0.9999999999990905,1.4144094513824248e-89,2.4727726764456192e-15,9.88973525325651e-13,9.400852048903467e-83,1.556422574696154e-96,5.614037902465526e-66,2.6223492342516716e-85,1.2617819152306471e-71
98,1.5584274449679798e-247,3.9637841585501494e-78,1.8431920039023316e-117,1.0,3.154382986074891e-99,3.4956494276360323e-134,2.1203110299909287e-159,8.941088920971444e-73,3.4072521013532467e-171,3.8605846958074327e-88
99,4.732843541586012e-88,0.9999999999990905,1.4738815931915575e-89,2.552977231843789e-15,9.997595094362106e-13,9.836903590183056e-83,1.5220634225895329e-96,5.545109592484432e-66,2.5518756950487625e-85,1.2477868376489148e-71
100,1.2445989902965978e-174,3.1038014803659875e-50,2.495233914386577e-136,1.0,6.095814552209483e-75,7.370365554422638e-49,8.798644128248238e-113,4.2513206380483616e-209,2.652797907820308e-123,2.1589341070014563e-73
101,8.346825343712136e-54,1.486527562556054e-194,0.0,0.0,1.8210014574399405e-54,0.0,4.981202887885647e-214,3.557309836046134e-127,1.0,1.0412984666565358e-103
102,5.246659811967008e-39,2.3026272130623234e-71,1.9552794929821115e-18,5.587576967711999e-214,2.2717933302465587e-29,3.233529238420139e-76,2.2236494681338748e-98,1.0,1.1499184009167755e-58,1.6049156517135893e-37
103,0.9999999999947704,2.0537818688493584e-174,1.7388321998713305e-56,3.791801479599095e-227,4.784049221589423e-244,2.686116121901482e-44,3.987475908071129e-12,1.2087750914531014e-12,5.838615628536679e-18,3.5818544396711936e-95
104,4.002519075819818e-32,0.0,3.2985591308421494e-142,0.0,0.0,1.681399439950012e-197,1.2708474455465657e-184,1.0,5.249478043867272e-176,6.749372362248388e-104
105,2.117589386320057e-164,1.0,3.667602810027034e-95,7.16109256135365e-57,2.0325272440830562e-188,3.199800436580936e-111,2.5388473107915487e-221,2.1413041231457493e-216,0.0,2.6516295980319574e-57
106,1.0,6.347263790917075e-244,4.061014754463004e-46,6.5351953911838185e-248,1.1976053649156082e-257,2.4824326467612618e-105,7.740627748097633e-38,2.119940943621948e-46,3.66050690633159e-57,3.1319211945067955e-90
107,2.4731925573818633e-28,1.0,1.562101123206848e-51,1.6310274841433635e-71,1.5065000726314161e-124,7.369182315793352e-60,1.1801333380475611e-201,4.10768305511469e-38,3.591277247672381e-61,1.2201816878099063e-94
108,3.0959317892430574e-13,6.201976881342094e-265,1.739803906628209e-102,6.594689357239165e-219,1.6376551720423254e-222,8.889151709766215e-122,2.9775319049988267e-110,0.9999999999995453,5.304797737791915e-59,5.119638501843469e-126
109,2.6819679752209187e-17,1.6043512562367195e-271,1.0,3.3222643645620993e-246,2.136329641062164e-249,6.870228369842102e-108,4.028626906005982e-37,1.8067730633892643e-150,1.1403696166402656e-133,5.480824597697216e-112
110,5.2241540683164044e-92,8.406800607950964e-13,2.2734714286391147e-165,0.9999999999990905,5.0376908232669184e-29,5.058433001867127e-156,4.750658630687991e-156,2.2876308194017126e-258,1.8508272521617483e-88,7.27925578809238e-112
111,9.54594259628737e-125,2.7885522984363995e-100,7.008569219385056e-103,4.1403924842964607e-50,1.0,8.767996170068779e-90,0.0,4.3562380745352295e-35,3.589295168499534e-85,3.071144425817401e-75
112,1.2880594899247612e-41,0.0,1.3775928930930128e-80,0.0,0.0,1.3919499700622169e-83,1.0,2.7212289180562855e-109,6.52333235180358e-35,4.919069179056019e-93
113,5.933793971318783e-58,0.9995843031008834,3.7487702231518745e-110,5.999874070455847e-06,0.0004096970252591458,3.031959711421907e-132,3.936430758893343e-120,6.049704433685594e-35,3.395028086554701e-69,4.899899986795233e-135
114,4.196474001291859e-10,9.042940908595525e-266,3.082457712261825e-97,4.3404729330682953e-299,0.0,9.450193928282287e-141,1.1087140327318378e-51,0.9999999995802682,4.9380348181441544e-141,1.0017555365648919e-57
115,2.0788846396777963e-114,5.192862482191957e-212,1.0,3.120587377185552e-201,6.904269009672999e-127,6.418757925800917e-84,1.7709790145810977e-105,4.615331558038433e-129,4.937132578536638e-138,2.0791447735471365e-48
116,4.9560663377651715e-58,1.7505437913173737e-119,4.957538429995688e-134,2.4043604237804767e-112,0.9999991819348615,5.081732350172464e-120,5.798902879882327e-62,8.180653044716345e-07,1.588799819334957e-59,8.443313709706748e-73
117,1.175177581263841e-88,6.436500242591922e-36,3.1999057586507564e-148,0.9999999999736247,3.8017082556879784e-41,1.6963934553314284e-68,1.4499646149074947e-108,2.6264016630053598e-11,2.4625558674282212e-154,1.7086894072851342e-94
118,2.789966686666201e-60,4.224358035431526e-101,3.4786912631397115e-135,1.0,3.6560759895233396e-34,6.883966644845695e-78,1.2554646508529124e-211,7.1017e-320,3.7126079237024635e-131,9.007762452597518e-22
119,7.599538532653071e-78,1.26682755308011e-19,1.6449314192454553e-88,0.9999999999058673,9.397158648305696e-11,8.102793237490718e-62,6.804504998611123e-86,1.2160870648821349e-60,4.7780618412196195e-192,6.765151383156495e-123
120,5.558817717481709e-69,1.5723965534760694e-26,4.031089802292032e-99,1.0,1.6702766762128263e-34,3.0618257687657227e-78,2.0961461973328957e-86,6.139462184545056e-102,8.384613425927494e-183,4.9633069652588826e-51
121,5.359076833545498e-20,0.0,2.659387277358865e-16,9.366565655310171e-209,1.1344321398910809e-172,2.00672490340172e-13,4.552977941870191e-05,0.9999544702203883,6.192595088952967e-203,1.7905967368617375e-114
122,6.243400492770249e-106,1.0,1.5593197184032843e-96,4.8765898535570287e-42,6.204013829274271e-15,5.465365743217852e-62,4.045015315740931e-92,5.010268032101903e-95,2.753869539865638e-46,1.777094347181168e-69
123,8.255819326554832e-39,0.0,2.2536922633611398e-161,0.0,0.0,0.0,0.0,1.0,1.6113689990316416e-109,2.340866437521894e-106
124,8.012614281888592e-63,1.0,1.9877512186613296e-28,1.6017943604852239e-16,1.3833531323542456e-63,2.2090304269761352e-57,8.646326258878348e-117,3.998236506603242e-70,1.1510030981676975e-38,7.130452461360637e-43
125,1.0,1.0440836818050341e-105,1.899479598593396e-113,1.5939090390003134e-141,0.0,1.0839247879992397e-119,1.8735942430722324e-190,2.035034088926882e-71,1.635895311563216e-24,1.0302888437660152e-29
126,8.253233298876306e-16,0.0,6.594039609045266e-100,0.0,2.32863522475718e-291,0.0,2.3166145439196146e-284,1.0,4.772509107239806e-40,1.948109456988912e-130
127,0.9999999982564987,2.8994170518751128e-186,2.709231032935035e-37,1.3339033635008966e-136,5.938287101705712e-100,2.6207810360070336e-107,1.743532148441107e-09,1.331822861170382e-158,2.4979173282244024e-14,6.870593850306976e-45
128,7.422777211355045e-48,0.0,4.5330634857345984e-08,0.0,9.185641247163393e-162,2.500664073676938e-31,0.9999359947519363,6.395991735087572e-05,9.326163194649789e-96,1.856577097894299e-132
129,1.3335910880074597e-283,3.7980844436039414e-129,1.224194009048101e-134,1.0,1.0409322590239421e-307,0.0,3.93798847585142e-245,0.0,1.3193009045628554e-204,4.5862657198373964e-154
130,4.3327870318968176e-88,0.9999999999995453,1.374697549834008e-89,2.8195791430903485e-15,5.289634449086435e-13,9.106189548356361e-83,1.3856314846768192e-96,4.281905392603594e-66,2.1780683447037393e-85,1.0381581217102536e-71
131,1.3983703957539187e-203,1.0,8.997788902155886e-82,1.4731370197599408e-66,2.590093501908988e-89,1.648851346145691e-136,4.164095008794608e-144,3.5577755302495734e-171,5.319434953003277e-234,4.059006732515156e-116
132,3.8986663872543003e-85,1.0,8.126869119461022e-91,5.622689550419534e-22,3.589639426332634e-43,3.0705355309572008e-111,8.847208583362536e-163,2.280895126724941e-183,2.0232691783976802e-107,2.7387151346633845e-104
